id,name,tel,address,hospital_type,postal_code,area_code,created_at,updated_at
516,สำนักงานสาธารณสุขอำเภอนาทวี,074371444,จ.สงขลา อ.นาทวี ต.นาทวี หมู่ 0,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,90400,90040100,2017-03-01 07:41:51.426338,2017-03-01 07:41:51.426338
517,สำนักงานสาธารณสุขอำเภอกระแสสินธุ์,074399065,จ.สงขลา อ.กระแสสินธุ์ ต.กระแสสินธุ์ หมู่ 0,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,90270,90080400,2017-03-01 07:41:51.433732,2017-03-01 07:41:51.433732
518,สำนักงานสาธารณสุขอำเภอควนเนียง,074386447,จ.สงขลา อ.ควนเนียง ต.รัตภูมิ หมู่ 0,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,90220,90130100,2017-03-01 07:41:51.437385,2017-03-01 07:41:51.437385
519,สำนักงานสาธารณสุขอำเภอตากฟ้า,056241369,จ.นครสวรรค์ อ.ตากฟ้า ต.ตากฟ้า หมู่ 1,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,60190,60120101,2017-03-01 07:41:51.441457,2017-03-01 07:41:51.441457
520,สำนักงานสาธารณสุขอำเภออำเภอขุนตาล,053-657249,จ.เชียงราย อ.ขุนตาล ต.ป่าตาล หมู่ 14,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,57340,57140214,2017-03-01 07:41:51.444849,2017-03-01 07:41:51.444849
521,สำนักงานสาธารณสุขอำเภอหนองบัว,056251354,จ.นครสวรรค์ อ.หนองบัว ต.หนองบัว หมู่ 3,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,60110,60040103,2017-03-01 07:41:51.448605,2017-03-01 07:41:51.448605
522,บุญช่วยคลินิกการแพทย์แผนไทย,0873694606,จ.อ่างทอง อ.ไชโย ต.ไชโย หมู่ 6,คลินิกเอกชน,14140,15020606,2017-03-01 07:41:51.452248,2017-03-01 07:41:51.452248
523,ศูนย์สุขภาพชุมชนตำบลท่าแพ,0897237576,จ.สตูล อ.ท่าแพ ต.ท่าแพ หมู่ 0,ศูนย์สุขภาพชุมชน สธ.,91150,91040100,2017-03-01 07:41:51.455816,2017-03-01 07:41:51.455816
524,เทศบาลเมืองพระพุทบาท,036268796,จ.สระบุรี อ.พระพุทธบาท ต.ขุนโขลน หมู่ 9,ศูนย์บริการสาธารณสุข,18120,19090209,2017-03-01 07:41:51.46023,2017-03-01 07:41:51.46023
525,สถานพยาบาลเรือนจำอำเภอรัตนบุรี,"",จ.สุรินทร์ อ.รัตนบุรี ต.ไผ่ หมู่ 9,ศูนย์บริการสาธารณสุข,32130,32070909,2017-03-01 07:41:51.464879,2017-03-01 07:41:51.464879
526,ศูนย์บริการสาธารณสุขเทศบาลตำบลหนองเรือ,043294715,จ.ขอนแก่น อ.หนองเรือ ต.หนองเรือ หมู่ 13,ศูนย์บริการสาธารณสุข,40210,40040113,2017-03-01 07:41:51.46906,2017-03-01 07:41:51.46906
527,หน่วยบริการปฐมภูมิโรงพยาบาลสีคิ้ว,0899491315   0813211292,จ.นครราชสีมา อ.สีคิ้ว ต.สีคิ้ว หมู่ 3,ศูนย์สุขภาพชุมชน ของ รพ.,30140,30200103,2017-03-01 07:41:51.473678,2017-03-01 07:41:51.473678
528,สำนักงานสาธารณสุขอำเภอห้วยทับทัน,045699064,จ.ศรีสะเกษ อ.ห้วยทับทัน ต.กล้วยกว้าง หมู่ 1,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,33210,33120301,2017-03-01 07:41:51.477789,2017-03-01 07:41:51.477789
529,สำนักงานสาธารณสุขอำเภอพยุห์,045607121,จ.ศรีสะเกษ อ.พยุห์ ต.ตำแย หมู่ 0,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,33230,33200300,2017-03-01 07:41:51.482426,2017-03-01 07:41:51.482426
530,สำนักงานสาธารณสุขอำเภอโนนคูณ,045659048,จ.ศรีสะเกษ อ.โนนคูณ ต.โนนค้อ หมู่ 0,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,33250,33130100,2017-03-01 07:41:51.487986,2017-03-01 07:41:51.487986
531,สำนักงานสาธารณสุขอำเภอศรีรัตนะ,045677078,จ.ศรีสะเกษ อ.ศรีรัตนะ ต.ตูม หมู่ 0,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,33240,33140400,2017-03-01 07:41:51.491554,2017-03-01 07:41:51.491554
532,โรงพยาบาลส่งเสริมสุขภาพตำบลบางสวรรค์,"",จ.สุราษฎร์ธานี อ.พระแสง ต.บางสวรรค์ หมู่ 3,โรงพยาบาลส่งเสริมสุขภาพตำบล,84210,84160303,2017-03-01 07:41:51.494909,2017-03-01 07:41:51.494909
533,สำนักงานสาธารณสุขอำเภอภูเรือ,042899114,จ.เลย อ.ภูเรือ ต.หนองบัว หมู่ 6,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,42160,42070106,2017-03-01 07:41:51.498588,2017-03-01 07:41:51.498588
534,สำนักงานสาธารณสุขอำเภอวาริชภูมิ,042781239,จ.สกลนคร อ.วาริชภูมิ ต.วาริชภูมิ หมู่ 16,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,47150,47060116,2017-03-01 07:41:51.503766,2017-03-01 07:41:51.503766
535,สำนักงานสาธารณสุขอำเภอพิชัย,055421074,จ.อุตรดิตถ์ อ.พิชัย ต.ในเมือง หมู่ 3,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,53120,53070103,2017-03-01 07:41:51.510029,2017-03-01 07:41:51.510029
536,สำนักงานสาธารณสุขอำเภอละอุ่น,077899053,จ.ระนอง อ.ละอุ่น ต.บางพระใต้ หมู่ 3,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,85130,85020303,2017-03-01 07:41:51.514572,2017-03-01 07:41:51.514572
537,สำนักงานสาธารณสุขอำเภอทุ่งตะโก,077536020,จ.ชุมพร อ.ทุ่งตะโก ต.ตะโก หมู่ 0,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,86220,86080300,2017-03-01 07:41:51.523639,2017-03-01 07:41:51.523639
538,โรงพยาบาลส่งเสริมสุขภาพตำบลพระงาม,036-810531,จ.สิงห์บุรี อ.พรหมบุรี ต.พระงาม หมู่ 3,โรงพยาบาลส่งเสริมสุขภาพตำบล,16120,17040103,2017-03-01 07:41:51.527798,2017-03-01 07:41:51.527798
539,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านลิดล  ตำบลลิดล,073218062,จ.ยะลา อ.เมืองยะลา ต.ลิดล หมู่ 1,โรงพยาบาลส่งเสริมสุขภาพตำบล,95160,95010401,2017-03-01 07:41:51.538988,2017-03-01 07:41:51.538988
540,โรงพยาบาลแสวงหา,"",จ.อ่างทอง อ.แสวงหา ต.แสวงหา หมู่ 1,โรงพยาบาลชุมชน,14150,15050101,2017-03-01 07:41:51.546115,2017-03-01 07:41:51.546115
541,โรงพยาบาลลำสนธิ,036-633185,จ.ลพบุรี อ.ลำสนธิ ต.หนองรี หมู่ 11,โรงพยาบาลชุมชน,15190,16100311,2017-03-01 07:41:51.549988,2017-03-01 07:41:51.549988
542,โรงพยาบาลบางระจัน,036-591486,จ.สิงห์บุรี อ.บางระจัน ต.เชิงกลัด หมู่ 6,โรงพยาบาลชุมชน,16130,17020306,2017-03-01 07:41:51.55359,2017-03-01 07:41:51.55359
543,โรงพยาบาลเนินสง่า,"",จ.ชัยภูมิ อ.เนินสง่า ต.หนองฉิม หมู่ 5,โรงพยาบาลชุมชน,36130,36150105,2017-03-01 07:41:51.55742,2017-03-01 07:41:51.55742
544,โรงพยาบาลวังสามหมอ,"",จ.อุดรธานี อ.วังสามหมอ ต.วังสามหมอ หมู่ 11,โรงพยาบาลชุมชน,41280,41100611,2017-03-01 07:41:51.561342,2017-03-01 07:41:51.561342
545,โรงพยาบาลหนองสูง,042635281,จ.มุกดาหาร อ.หนองสูง ต.หนองสูงเหนือ หมู่ 4,โรงพยาบาลชุมชน,49160,49070604,2017-03-01 07:41:51.565084,2017-03-01 07:41:51.565084
546,โรงพยาบาลแม่แจ่ม,"",จ.เชียงใหม่ อ.แม่แจ่ม ต.ช่างเคิ่ง หมู่ 4,โรงพยาบาลชุมชน,50270,50030104,2017-03-01 07:41:51.568899,2017-03-01 07:41:51.568899
547,โรงพยาบาลบ้านโคก,055486127,จ.อุตรดิตถ์ อ.บ้านโคก ต.บ้านโคก หมู่ 3,โรงพยาบาลชุมชน,531802,53060203,2017-03-01 07:41:51.572361,2017-03-01 07:41:51.572361
548,โรงพยาบาลทุ่งหัวช้าง,"",จ.ลำพูน อ.ทุ่งหัวช้าง ต.ทุ่งหัวช้าง หมู่ 3,โรงพยาบาลชุมชน,51160,51050103,2017-03-01 07:41:51.575408,2017-03-01 07:41:51.575408
574,โรงพยาบาลส่งเสริมสุขภาพตำบลแม่เปา  ,053-788213,จ.เชียงราย อ.พญาเม็งราย ต.แม่เปา หมู่ 14,โรงพยาบาลส่งเสริมสุขภาพตำบล,57290,57120114,2017-03-01 07:41:51.683303,2017-03-01 07:41:51.683303
549,โรงพยาบาลส่งเสริมสุขภาพตำบลตะโล๊ะหะลอ  ตำบลตะโล๊ะหะลอ,073204062,จ.ยะลา อ.รามัน ต.ตะโล๊ะหะลอ หมู่ 5,โรงพยาบาลส่งเสริมสุขภาพตำบล,95140,95061605,2017-03-01 07:41:51.578998,2017-03-01 07:41:51.578998
